id,ranking
60,9648
4213,9649
4120,9650
5432,9650
9477,9652
2073,9653
983,9654
4570,9655
2392,9656
1616,9657
3605,9658
3510,9659
1845,9660
7559,9661
7225,9662
1120,9663
556,9664
9656,9665
990,9666
3340,9667
4609,9668
6630,9669
7000,9670
237,9671
5909,9671
1353,9673
5017,9674
7575,9674
441,9676
2195,9677
2040,9678
1992,9679
8587,9680
673,9681
5501,9681
5921,9683
6337,9683
697,9685
3922,9686
9610,9687
1902,9688
8662,9689
209,9690
6636,9691
2285,9692
3478,9692
7552,9692
7963,9692
484,9696
1006,9697
2709,9698
6610,9699
9114,9700
1325,9701
1905,9701
5820,9703
685,9704
5329,9704
1061,9706
142,9707
2880,9707
7222,9709
3645,9710
1696,9711
1033,9712
1456,9713
2931,9714
2630,9715
2606,9716
4636,9717
1217,9718
1184,9719
3346,9720
3312,9721
7309,9722
1132,9723
2663,9723
828,9725
1725,9726
1121,9727
2071,9727
2366,9727
4331,9727
48,9731
783,9731
1028,9731
4663,9731
1774,9735
871,9736
2917,9737
234,9738
3065,9739
4150,9740
634,9741
7315,9741
2677,9743
3327,9744
1628,9745
5437,9746
5855,9747
2774,9748
3621,9749
8449,9750
8185,9751
5151,9752
6157,9753
906,9754
1810,9755
7194,9755
1743,9757
2221,9757
6603,9759
1740,9760
5152,9761
7810,9762
9975,9763
1686,9764
1832,9764
2205,9766
1516,9767
2783,9768
6299,9769
2746,9770
1592,9771
420,9772
171,9773
1416,9774
4991,9775
7964,9776
332,9777
2802,9777
7117,9779
2154,9780
917,9781
7681,9782
3665,9783
4873,9784
1981,9785
4471,9786
3487,9787
506,9788
1969,9788
5654,9790
5315,9791
8833,9791
7255,9793
447,9794
2603,9794
9902,9796
9127,9797
138,9798
1858,9798
7494,9800
157,9801
2838,9802
2076,9803
734,9804
3924,9804
1408,9806
1532,9806
2352,9808
1003,9809
1436,9810
4392,9811
8252,9812
558,9813
4230,9814
8339,9815
6664,9816
1125,9817
3093,9817
723,9819
3937,9820
7733,9821
7764,9822
9949,9823
850,9824
1022,9825
4174,9825
803,9827
4171,9828
8894,9828
1676,9830
5752,9831
4208,9832
6722,9833
4727,9834
7598,9834
328,9836
4539,9836
4326,9838
2568,9839
644,9840
2337,9840
7883,9842
7642,9843
3611,9844
3512,9845
2427,9846
909,9847
1307,9848
1838,9849
6230,9849
678,9851
809,9851
4935,9853
4077,9854
8396,9855
6574,9856
1613,9857
42,9858
5857,9859
7650,9859
4219,9861
5861,9862
2340,9863
5875,9864
2305,9865
386,9866
1699,9866
587,9868
1551,9868
8144,9870
926,9871
7463,9872
4134,9873
3856,9874
1313,9875
5630,9876
551,9877
27,9878
2021,9879
2147,9880
4564,9881
1944,9882
7842,9883
8996,9884
7104,9885
3442,9886
3278,9887
5796,9888
511,9889
3350,9890
6878,9891
3959,9892
5869,9893
3963,9894
8695,9895
1840,9896
1463,9897
9132,9897
1427,9899
3796,9900
4335,9901
4777,9901
3730,9903
1533,9904
2070,9905
4135,9906
5244,9907
3580,9908
5012,9909
9551,9910
432,9911
1540,9912
8476,9913
2933,9914
6456,9915
882,9916
1482,9917
9705,9917
5227,9919
3059,9920
5470,9921
820,9922
6692,9922
122,9924
1384,9924
1904,9926
235,9927
3367,9928
1145,9929
5309,9930
1332,9931
2775,9932
1281,9933
4085,9934
119,9935
1960,9936
3868,9937
1065,9938
1205,9939
3497,9940
229,9941
4429,9942
1286,9943
1360,9944
1040,9945
547,9946
5371,9947
1735,9948
4489,9949
2563,9950
3920,9950
378,9952
797,9953
2191,9954
1248,9955
3632,9955
1141,9957
3541,9957
2850,9959
2821,9960
341,9961
4306,9962
984,9963
1713,9964
1855,9965
2115,9966
373,9967
419,9968
1440,9969
1215,9970
4170,9971
531,9972
3572,9973
1301,9974
508,9975
2939,9976
700,9977
1852,9978
2128,9979
2511,9980
2522,9980
1524,9982
1343,9983
95,9984
291,9984
146,9986
3070,9986
785,9988
1387,9989
3403,9990
1785,9991
854,9992
1306,9993
3517,9994
694,9995
880,9996
159,9997
1098,9998
1025,9999
2547,10000
